ticket_id,show_id,theater_id,movie_id,customer_id,purchase_time,seat_type,price,quantity,total
T001550,S0147,T02,M035,C0043,2025-05-27 23:53:50,Regular,37.0,1,37.0
T001551,S0022,T01,M020,C0107,2025-06-21 20:23:50,Regular,39.0,1,39.0
T001552,S0461,T05,M023,C0495,2025-06-03 02:08:50,Couple,68.4,1,68.4
T001553,S0391,T05,M024,C0538,2025-09-12 22:38:50,Regular,48.0,1,48.0
T001554,S0377,T04,M003,C0415,2025-05-15 10:53:50,Regular,36.0,1,36.0
T001555,S0456,T05,M038,C0027,2025-08-12 15:38:50,Regular,41.0,1,41.0
T001556,S0310,T03,M030,C0355,2025-05-08 13:38:50,Couple,68.4,1,68.4
T001557,S0163,T02,M031,C0238,2025-07-22 05:23:50,Regular,40.0,1,40.0
T001558,S0201,T03,M028,C0500,2025-09-21 22:08:50,Regular,43.0,1,43.0
T001559,S0114,T02,M012,C0404,2025-05-28 06:38:50,Regular,40.0,1,40.0
T001560,S0142,T02,M033,C0412,2025-07-03 07:53:50,Regular,40.0,1,40.0
T001561,S0102,T02,M036,C0272,2025-06-22 16:38:50,Regular,45.0,1,45.0
T001562,S0122,T02,M025,C0429,2025-06-05 06:38:50,Regular,43.0,1,43.0
T001563,S0156,T02,M038,C0495,2025-09-04 20:23:50,VIP,61.5,1,61.5
T001564,S0297,T03,M026,C0146,2025-07-29 22:23:50,Regular,45.0,1,45.0
T001565,S0178,T02,M036,C0345,2025-09-23 01:23:50,Regular,45.0,1,45.0
T001566,S0239,T03,M021,C0549,2025-07-18 22:08:50,Regular,39.0,1,39.0
T001567,S0420,T05,M039,C0036,2025-05-13 14:08:50,Regular,42.0,1,42.0
T001568,S0126,T02,M030,C0114,2025-08-14 18:53:50,VIP,57.0,1,57.0
T001569,S0482,T05,M022,C0197,2025-08-06 12:38:50,Regular,40.0,1,40.0
T001570,S0089,T02,M013,C0177,2025-07-20 16:53:50,Regular,39.0,1,39.0
T001571,S0056,T01,M005,C0484,2025-04-25 16:53:50,Regular,38.0,1,38.0
T001572,S0324,T04,M038,C0395,2025-05-20 01:38:50,Regular,41.0,1,41.0
T001573,S0290,T03,M009,C0143,2025-04-30 17:38:50,Regular,45.0,1,45.0
T001574,S0392,T05,M002,C0081,2025-07-04 23:08:50,Regular,37.0,1,37.0
T001575,S0214,T03,M016,C0586,2025-09-03 09:38:50,Couple,79.2,1,79.2
T001576,S0157,T02,M027,C0128,2025-09-10 04:38:50,Regular,40.0,1,40.0
T001577,S0276,T03,M007,C0321,2025-08-13 12:08:50,Couple,77.4,1,77.4
T001578,S0418,T05,M021,C0472,2025-05-07 06:53:50,Regular,39.0,1,39.0
T001579,S0332,T04,M009,C0143,2025-07-17 06:53:50,Regular,45.0,1,45.0
T001580,S0242,T03,M017,C0065,2025-08-30 17:38:50,Regular,43.0,1,43.0
T001581,S0262,T03,M016,C0082,2025-07-10 04:08:50,Regular,44.0,1,44.0
T001582,S0373,T04,M025,C0428,2025-08-26 21:38:50,Regular,43.0,1,43.0
T001583,S0329,T04,M021,C0267,2025-05-15 01:23:50,Couple,70.2,1,70.2
T001584,S0431,T05,M022,C0316,2025-06-03 08:38:50,Regular,40.0,1,40.0
T001585,S0195,T03,M037,C0319,2025-06-16 20:53:50,Regular,45.0,1,45.0
T001586,S0133,T02,M006,C0585,2025-05-24 13:53:50,Regular,43.0,1,43.0
T001587,S0383,T04,M006,C0225,2025-08-27 02:08:50,Regular,43.0,1,43.0
T001588,S0052,T01,M022,C0550,2025-09-26 04:23:50,Regular,40.0,1,40.0
T001589,S0476,T05,M030,C0416,2025-06-05 23:23:50,Regular,38.0,1,38.0
T001590,S0330,T04,M037,C0351,2025-05-25 01:23:50,Regular,45.0,1,45.0
T001591,S0416,T05,M027,C0443,2025-08-22 15:08:50,Regular,40.0,1,40.0
T001592,S0423,T05,M019,C0039,2025-06-02 06:38:50,VIP,58.5,1,58.5
T001593,S0369,T04,M005,C0319,2025-08-31 11:23:50,Regular,38.0,1,38.0
T001594,S0114,T02,M012,C0570,2025-06-01 23:38:50,Regular,40.0,1,40.0
T001595,S0312,T03,M002,C0556,2025-08-27 22:53:50,Regular,37.0,1,37.0
T001596,S0379,T04,M031,C0383,2025-07-25 08:23:50,VIP,60.0,1,60.0
T001597,S0447,T05,M027,C0367,2025-08-01 15:53:50,Regular,40.0,1,40.0
T001598,S0103,T02,M022,C0179,2025-06-05 12:53:50,VIP,60.0,1,60.0
T001599,S0371,T04,M040,C0588,2025-07-01 06:08:50,VIP,54.0,1,54.0
T001600,S0117,T02,M024,C0047,2025-08-25 20:23:50,Regular,48.0,1,48.0
T001601,S0168,T02,M024,C0439,2025-08-23 11:38:50,Regular,48.0,1,48.0
T001602,S0221,T03,M033,C0360,2025-04-23 16:38:50,Regular,40.0,1,40.0
T001603,S0488,T05,M003,C0332,2025-09-09 05:23:50,Regular,36.0,1,36.0
T001604,S0289,T03,M033,C0426,2025-08-07 21:08:50,Regular,40.0,1,40.0
T001605,S0460,T05,M026,C0451,2025-06-07 18:38:50,Regular,45.0,1,45.0
T001606,S0249,T03,M030,C0566,2025-09-14 00:23:50,VIP,57.0,1,57.0
T001607,S0363,T04,M004,C0050,2025-08-23 23:23:50,Regular,42.0,1,42.0
T001608,S0407,T05,M024,C0348,2025-07-13 03:38:50,Regular,48.0,1,48.0
T001609,S0488,T05,M003,C0474,2025-09-06 13:23:50,Regular,36.0,1,36.0
T001610,S0024,T01,M013,C0097,2025-06-17 23:53:50,Regular,39.0,1,39.0
T001611,S0113,T02,M012,C0486,2025-06-29 17:53:50,Regular,40.0,1,40.0
T001612,S0311,T03,M002,C0179,2025-08-31 17:53:50,VIP,55.5,1,55.5
T001613,S0449,T05,M016,C0295,2025-08-19 06:38:50,Regular,44.0,1,44.0
T001614,S0269,T03,M034,C0311,2025-04-30 11:53:50,VIP,61.5,1,61.5
T001615,S0207,T03,M015,C0531,2025-08-05 19:38:50,VIP,55.5,1,55.5
T001616,S0001,T01,M020,C0146,2025-05-20 17:08:50,Regular,39.0,1,39.0
T001617,S0292,T03,M036,C0341,2025-08-24 19:38:50,Regular,45.0,1,45.0
T001618,S0486,T05,M020,C0337,2025-09-29 03:08:50,Couple,70.2,1,70.2
T001619,S0461,T05,M023,C0087,2025-06-03 07:08:50,Regular,38.0,1,38.0
T001620,S0162,T02,M014,C0487,2025-07-24 00:38:50,Regular,41.0,1,41.0
T001621,S0025,T01,M034,C0599,2025-05-11 05:53:50,Regular,41.0,1,41.0
T001622,S0121,T02,M027,C0393,2025-07-12 10:53:50,Regular,40.0,1,40.0
T001623,S0315,T04,M023,C0569,2025-08-10 12:53:50,Regular,38.0,1,38.0
T001624,S0339,T04,M007,C0214,2025-07-26 06:08:50,Regular,43.0,1,43.0
T001625,S0232,T03,M005,C0459,2025-09-10 08:38:50,Regular,38.0,1,38.0
T001626,S0350,T04,M034,C0157,2025-05-20 16:38:50,Regular,41.0,1,41.0
T001627,S0042,T01,M012,C0396,2025-07-01 18:38:50,Regular,40.0,1,40.0
T001628,S0135,T02,M037,C0330,2025-08-12 17:38:50,Regular,45.0,1,45.0
T001629,S0383,T04,M006,C0310,2025-08-25 21:08:50,VIP,64.5,1,64.5
T001630,S0070,T01,M028,C0278,2025-05-21 12:08:50,Regular,43.0,1,43.0
T001631,S0314,T04,M037,C0009,2025-04-30 18:38:50,Regular,45.0,1,45.0
T001632,S0024,T01,M013,C0561,2025-06-26 15:53:50,Regular,39.0,1,39.0
T001633,S0369,T04,M005,C0586,2025-08-31 21:23:50,VIP,57.0,1,57.0
T001634,S0193,T03,M015,C0048,2025-09-21 22:53:50,Regular,37.0,1,37.0
T001635,S0252,T03,M011,C0194,2025-05-20 09:53:50,Regular,37.0,1,37.0
T001636,S0350,T04,M034,C0179,2025-05-21 06:38:50,Regular,41.0,1,41.0
T001637,S0426,T05,M029,C0016,2025-09-13 09:53:50,Regular,46.0,1,46.0
T001638,S0039,T01,M024,C0062,2025-06-26 19:38:50,Regular,48.0,1,48.0
T001639,S0118,T02,M034,C0055,2025-06-30 18:38:50,Regular,41.0,1,41.0
T001640,S0422,T05,M024,C0420,2025-05-27 20:23:50,Regular,48.0,1,48.0
T001641,S0118,T02,M034,C0202,2025-07-09 12:38:50,Regular,41.0,1,41.0
T001642,S0419,T05,M024,C0069,2025-09-02 17:08:50,Regular,48.0,1,48.0
T001643,S0417,T05,M034,C0184,2025-05-25 00:38:50,Regular,41.0,1,41.0
T001644,S0173,T02,M010,C0173,2025-09-10 02:23:50,Regular,38.0,1,38.0
T001645,S0488,T05,M003,C0102,2025-09-02 21:23:50,VIP,54.0,1,54.0
T001646,S0072,T01,M025,C0056,2025-09-14 10:38:50,Regular,43.0,1,43.0
T001647,S0179,T02,M013,C0520,2025-06-16 18:08:50,VIP,58.5,1,58.5
T001648,S0390,T04,M013,C0138,2025-07-25 10:23:50,Regular,39.0,1,39.0
T001649,S0217,T03,M017,C0167,2025-08-07 21:38:50,Regular,43.0,1,43.0
T001650,S0265,T03,M031,C0193,2025-07-10 19:38:50,Regular,40.0,1,40.0
T001651,S0466,T05,M026,C0216,2025-07-25 00:23:50,Couple,81.0,1,81.0
T001652,S0366,T04,M034,C0084,2025-05-13 17:23:50,Regular,41.0,1,41.0
T001653,S0435,T05,M033,C0271,2025-08-29 00:38:50,Regular,40.0,1,40.0
T001654,S0266,T03,M030,C0015,2025-05-29 02:38:50,Regular,38.0,1,38.0
T001655,S0164,T02,M017,C0123,2025-07-11 23:23:50,Regular,43.0,1,43.0
T001656,S0247,T03,M004,C0343,2025-08-27 13:23:50,Regular,42.0,1,42.0
T001657,S0096,T02,M027,C0238,2025-07-13 08:08:50,Regular,40.0,1,40.0
T001658,S0051,T01,M035,C0469,2025-05-06 15:53:50,Regular,37.0,1,37.0
T001659,S0096,T02,M027,C0119,2025-07-11 03:08:50,VIP,60.0,1,60.0
T001660,S0157,T02,M027,C0085,2025-09-16 19:38:50,Regular,40.0,1,40.0
T001661,S0281,T03,M002,C0080,2025-08-07 18:23:50,Regular,37.0,1,37.0
T001662,S0206,T03,M036,C0585,2025-08-27 23:23:50,Regular,45.0,1,45.0
T001663,S0298,T03,M021,C0073,2025-07-31 21:08:50,VIP,58.5,1,58.5
T001664,S0009,T01,M018,C0440,2025-05-25 17:23:50,Couple,64.8,1,64.8
T001665,S0339,T04,M007,C0212,2025-07-27 18:08:50,Regular,43.0,1,43.0
T001666,S0108,T02,M018,C0300,2025-08-14 00:08:50,Regular,36.0,1,36.0
T001667,S0480,T05,M026,C0369,2025-09-14 20:53:50,Regular,45.0,1,45.0
T001668,S0185,T03,M011,C0024,2025-08-30 12:23:50,Regular,37.0,1,37.0
T001669,S0205,T03,M012,C0235,2025-09-21 04:38:50,Regular,40.0,1,40.0
T001670,S0342,T04,M006,C0591,2025-09-05 01:38:50,Regular,43.0,1,43.0
T001671,S0343,T04,M002,C0484,2025-08-25 14:08:50,VIP,55.5,1,55.5
T001672,S0074,T01,M009,C0314,2025-07-28 04:08:50,Regular,45.0,1,45.0
T001673,S0373,T04,M025,C0209,2025-08-30 19:38:50,Regular,43.0,1,43.0
T001674,S0204,T03,M015,C0243,2025-05-08 17:23:50,VIP,55.5,1,55.5
T001675,S0476,T05,M030,C0355,2025-06-15 11:23:50,Regular,38.0,1,38.0
T001676,S0042,T01,M012,C0115,2025-07-07 06:38:50,Regular,40.0,1,40.0
T001677,S0006,T01,M029,C0308,2025-07-21 11:23:50,Regular,46.0,1,46.0
T001678,S0164,T02,M017,C0264,2025-07-03 12:23:50,Couple,77.4,1,77.4
T001679,S0460,T05,M026,C0151,2025-06-05 17:38:50,Regular,45.0,1,45.0
T001680,S0256,T03,M029,C0455,2025-08-11 20:08:50,VIP,69.0,1,69.0
T001681,S0028,T01,M007,C0286,2025-09-22 06:38:50,Regular,43.0,1,43.0
T001682,S0474,T05,M005,C0143,2025-07-29 00:53:50,Regular,38.0,1,38.0
T001683,S0222,T03,M038,C0090,2025-05-13 01:23:50,Couple,73.8,1,73.8
T001684,S0423,T05,M019,C0581,2025-05-31 05:38:50,Regular,39.0,1,39.0
T001685,S0134,T02,M027,C0596,2025-09-15 21:53:50,Regular,40.0,1,40.0
T001686,S0334,T04,M032,C0489,2025-08-31 00:53:50,Regular,38.0,1,38.0
T001687,S0432,T05,M015,C0445,2025-07-20 09:38:50,Regular,37.0,1,37.0
T001688,S0034,T01,M021,C0116,2025-06-27 00:08:50,Regular,39.0,1,39.0
T001689,S0101,T02,M031,C0379,2025-07-17 16:38:50,Regular,40.0,1,40.0
T001690,S0160,T02,M022,C0276,2025-08-17 12:38:50,Couple,72.0,1,72.0
T001691,S0432,T05,M015,C0120,2025-07-24 16:38:50,Regular,37.0,1,37.0
T001692,S0024,T01,M013,C0202,2025-06-16 16:53:50,Regular,39.0,1,39.0
T001693,S0400,T05,M007,C0139,2025-06-17 19:08:50,VIP,64.5,1,64.5
T001694,S0241,T03,M035,C0424,2025-08-08 15:23:50,Regular,37.0,1,37.0
T001695,S0141,T02,M032,C0111,2025-05-15 14:53:50,VIP,57.0,1,57.0
T001696,S0326,T04,M026,C0125,2025-08-22 20:53:50,VIP,67.5,1,67.5
T001697,S0364,T04,M027,C0365,2025-08-17 02:53:50,Regular,40.0,1,40.0
T001698,S0490,T05,M018,C0393,2025-09-08 09:53:50,Regular,36.0,1,36.0
T001699,S0201,T03,M028,C0550,2025-09-22 07:08:50,Regular,43.0,1,43.0
T001700,S0142,T02,M033,C0483,2025-06-26 06:53:50,Regular,40.0,1,40.0
T001701,S0154,T02,M014,C0555,2025-08-11 14:38:50,Regular,41.0,1,41.0
T001702,S0219,T03,M010,C0142,2025-05-17 08:23:50,Regular,38.0,1,38.0
T001703,S0050,T01,M024,C0586,2025-05-25 19:08:50,Regular,48.0,1,48.0
T001704,S0475,T05,M001,C0214,2025-09-17 23:23:50,Regular,37.0,1,37.0
T001705,S0296,T03,M040,C0256,2025-06-27 02:23:50,Regular,36.0,1,36.0
T001706,S0489,T05,M005,C0154,2025-06-11 17:08:50,VIP,57.0,1,57.0
T001707,S0024,T01,M013,C0186,2025-06-18 19:53:50,Regular,39.0,1,39.0
T001708,S0155,T02,M020,C0045,2025-06-06 22:08:50,Regular,39.0,1,39.0
T001709,S0288,T03,M019,C0338,2025-08-27 18:23:50,Regular,39.0,1,39.0
T001710,S0396,T05,M026,C0510,2025-07-22 22:08:50,Regular,45.0,1,45.0
T001711,S0433,T05,M017,C0122,2025-05-18 22:23:50,Regular,43.0,1,43.0
T001712,S0420,T05,M039,C0190,2025-05-12 18:08:50,Regular,42.0,1,42.0
T001713,S0195,T03,M037,C0354,2025-06-17 01:53:50,Couple,81.0,1,81.0
T001714,S0080,T02,M010,C0365,2025-05-21 19:53:50,Regular,38.0,1,38.0
T001715,S0427,T05,M005,C0485,2025-06-27 15:53:50,VIP,57.0,1,57.0
T001716,S0196,T03,M007,C0171,2025-06-26 06:53:50,VIP,64.5,1,64.5
T001717,S0102,T02,M036,C0296,2025-06-16 14:38:50,Regular,45.0,1,45.0
T001718,S0376,T04,M033,C0271,2025-08-21 13:23:50,Couple,72.0,1,72.0
T001719,S0372,T04,M040,C0362,2025-06-05 03:53:50,Regular,36.0,1,36.0
T001720,S0167,T02,M001,C0591,2025-09-18 12:08:50,Regular,37.0,1,37.0
T001721,S0364,T04,M027,C0225,2025-08-12 07:53:50,Regular,40.0,1,40.0
T001722,S0048,T01,M021,C0524,2025-09-02 10:08:50,Regular,39.0,1,39.0
T001723,S0144,T02,M008,C0177,2025-05-27 03:08:50,Regular,36.0,1,36.0
T001724,S0245,T03,M023,C0186,2025-08-16 18:38:50,Regular,38.0,1,38.0
T001725,S0483,T05,M033,C0352,2025-05-13 07:23:50,Regular,40.0,1,40.0
T001726,S0449,T05,M016,C0192,2025-08-13 04:38:50,Regular,44.0,1,44.0
T001727,S0311,T03,M002,C0421,2025-09-10 07:53:50,VIP,55.5,1,55.5
T001728,S0366,T04,M034,C0187,2025-05-17 15:23:50,Regular,41.0,1,41.0
T001729,S0096,T02,M027,C0386,2025-07-09 19:08:50,Regular,40.0,1,40.0
T001730,S0193,T03,M015,C0248,2025-09-16 19:53:50,Regular,37.0,1,37.0
T001731,S0323,T04,M001,C0412,2025-08-26 00:38:50,Regular,37.0,1,37.0
T001732,S0371,T04,M040,C0329,2025-07-05 00:08:50,Couple,64.8,1,64.8
T001733,S0391,T05,M024,C0181,2025-09-16 04:38:50,Regular,48.0,1,48.0
T001734,S0375,T04,M023,C0139,2025-07-11 18:38:50,Regular,38.0,1,38.0
T001735,S0402,T05,M014,C0312,2025-09-11 18:53:50,Regular,41.0,1,41.0
T001736,S0275,T03,M033,C0596,2025-05-30 03:23:50,Regular,40.0,1,40.0
T001737,S0081,T02,M018,C0183,2025-06-24 03:38:50,Regular,36.0,1,36.0
T001738,S0168,T02,M024,C0123,2025-08-22 12:38:50,Regular,48.0,1,48.0
T001739,S0466,T05,M026,C0132,2025-07-31 07:23:50,Regular,45.0,1,45.0
T001740,S0175,T02,M030,C0416,2025-06-19 20:08:50,Regular,38.0,1,38.0
T001741,S0236,T03,M024,C0415,2025-07-08 12:38:50,Regular,48.0,1,48.0
T001742,S0366,T04,M034,C0366,2025-05-20 08:23:50,VIP,61.5,1,61.5
T001743,S0137,T02,M017,C0262,2025-06-19 19:23:50,Regular,43.0,1,43.0
T001744,S0024,T01,M013,C0468,2025-06-22 11:53:50,Regular,39.0,1,39.0
T001745,S0364,T04,M027,C0091,2025-08-15 15:53:50,Regular,40.0,1,40.0
T001746,S0211,T03,M008,C0209,2025-07-10 04:53:50,Regular,36.0,1,36.0
T001747,S0314,T04,M037,C0357,2025-05-03 05:38:50,Regular,45.0,1,45.0
T001748,S0317,T04,M032,C0049,2025-06-07 23:08:50,Regular,38.0,1,38.0
T001749,S0408,T05,M025,C0482,2025-09-07 10:23:50,Regular,43.0,1,43.0
T001750,S0242,T03,M017,C0308,2025-08-29 09:38:50,VIP,64.5,1,64.5
T001751,S0099,T02,M026,C0422,2025-09-15 15:53:50,VIP,67.5,1,67.5
T001752,S0402,T05,M014,C0277,2025-09-07 12:53:50,Regular,41.0,1,41.0
T001753,S0454,T05,M036,C0011,2025-05-19 12:23:50,Regular,45.0,1,45.0
T001754,S0143,T02,M022,C0568,2025-06-01 12:08:50,Regular,40.0,1,40.0
T001755,S0328,T04,M029,C0406,2025-08-02 06:08:50,Regular,46.0,1,46.0
T001756,S0156,T02,M038,C0564,2025-09-10 12:23:50,Regular,41.0,1,41.0
T001757,S0310,T03,M030,C0575,2025-05-11 23:38:50,VIP,57.0,1,57.0
T001758,S0260,T03,M033,C0013,2025-08-20 19:23:50,VIP,60.0,1,60.0
T001759,S0369,T04,M005,C0102,2025-09-02 04:23:50,Regular,38.0,1,38.0
T001760,S0208,T03,M012,C0436,2025-05-21 15:53:50,Regular,40.0,1,40.0
T001761,S0412,T05,M029,C0177,2025-05-27 14:23:50,Regular,46.0,1,46.0
T001762,S0164,T02,M017,C0165,2025-07-08 14:23:50,Regular,43.0,1,43.0
T001763,S0354,T04,M034,C0332,2025-07-13 08:53:50,Regular,41.0,1,41.0
T001764,S0447,T05,M027,C0436,2025-07-22 20:53:50,Regular,40.0,1,40.0
T001765,S0097,T02,M036,C0509,2025-08-10 22:38:50,Regular,45.0,1,45.0
T001766,S0310,T03,M030,C0221,2025-05-10 07:38:50,Regular,38.0,1,38.0
T001767,S0196,T03,M007,C0226,2025-07-02 16:53:50,VIP,64.5,1,64.5
T001768,S0324,T04,M038,C0341,2025-05-24 18:38:50,VIP,61.5,1,61.5
T001769,S0245,T03,M023,C0088,2025-08-14 13:38:50,Regular,38.0,1,38.0
T001770,S0231,T03,M028,C0234,2025-08-31 17:08:50,Regular,43.0,1,43.0
T001771,S0171,T02,M039,C0208,2025-09-24 04:38:50,Regular,42.0,1,42.0
T001772,S0430,T05,M028,C0185,2025-09-08 23:08:50,Couple,77.4,1,77.4
T001773,S0469,T05,M038,C0452,2025-05-30 10:23:50,Regular,41.0,1,41.0
T001774,S0282,T03,M021,C0092,2025-08-06 04:23:50,Regular,39.0,1,39.0
T001775,S0071,T01,M028,C0418,2025-05-08 06:23:50,Regular,43.0,1,43.0
T001776,S0250,T03,M028,C0555,2025-08-28 17:53:50,Regular,43.0,1,43.0
T001777,S0349,T04,M024,C0405,2025-08-30 08:23:50,Regular,48.0,1,48.0
T001778,S0140,T02,M004,C0019,2025-09-11 07:23:50,Regular,42.0,1,42.0
T001779,S0041,T01,M016,C0180,2025-06-10 10:53:50,Regular,44.0,1,44.0
T001780,S0185,T03,M011,C0358,2025-08-29 06:23:50,Regular,37.0,1,37.0
T001781,S0222,T03,M038,C0080,2025-05-13 13:23:50,Regular,41.0,1,41.0
T001782,S0466,T05,M026,C0514,2025-07-27 05:23:50,Regular,45.0,1,45.0
T001783,S0067,T01,M027,C0541,2025-05-11 19:23:50,Regular,40.0,1,40.0
T001784,S0206,T03,M036,C0338,2025-08-23 09:23:50,Regular,45.0,1,45.0
T001785,S0079,T02,M018,C0346,2025-07-01 00:08:50,Regular,36.0,1,36.0
T001786,S0283,T03,M015,C0050,2025-06-01 23:23:50,Regular,37.0,1,37.0
T001787,S0008,T01,M037,C0364,2025-07-05 07:08:50,Regular,45.0,1,45.0
T001788,S0205,T03,M012,C0518,2025-09-19 00:38:50,Regular,40.0,1,40.0
T001789,S0389,T04,M035,C0075,2025-07-26 20:53:50,Regular,37.0,1,37.0
T001790,S0023,T01,M016,C0385,2025-09-22 16:08:50,Regular,44.0,1,44.0
T001791,S0224,T03,M006,C0595,2025-06-22 15:08:50,Regular,43.0,1,43.0
T001792,S0259,T03,M039,C0011,2025-06-24 17:08:50,Regular,42.0,1,42.0
T001793,S0327,T04,M003,C0168,2025-05-15 02:53:50,Regular,36.0,1,36.0
T001794,S0318,T04,M006,C0555,2025-09-19 08:23:50,Regular,43.0,1,43.0
T001795,S0241,T03,M035,C0545,2025-08-11 02:23:50,Regular,37.0,1,37.0
T001796,S0182,T02,M005,C0057,2025-05-16 11:23:50,Regular,38.0,1,38.0
T001797,S0198,T03,M011,C0128,2025-08-27 18:53:50,Regular,37.0,1,37.0
T001798,S0054,T01,M024,C0318,2025-07-06 00:08:50,Regular,48.0,1,48.0
T001799,S0441,T05,M021,C0180,2025-08-27 15:08:50,Couple,70.2,1,70.2
T001800,S0012,T01,M028,C0600,2025-09-09 18:23:50,Regular,43.0,1,43.0
T001801,S0431,T05,M022,C0039,2025-06-06 20:38:50,Couple,72.0,1,72.0
T001802,S0411,T05,M002,C0124,2025-09-12 18:08:50,Regular,37.0,1,37.0
T001803,S0120,T02,M033,C0253,2025-07-13 07:23:50,Regular,40.0,1,40.0
T001804,S0063,T01,M013,C0586,2025-09-19 12:23:50,Regular,39.0,1,39.0
T001805,S0416,T05,M027,C0092,2025-08-16 02:08:50,Regular,40.0,1,40.0
T001806,S0413,T05,M004,C0407,2025-08-25 18:23:50,VIP,63.0,1,63.0
T001807,S0018,T01,M010,C0347,2025-09-14 05:38:50,Regular,38.0,1,38.0
T001808,S0389,T04,M035,C0277,2025-07-22 19:53:50,Regular,37.0,1,37.0
T001809,S0356,T04,M028,C0279,2025-05-28 19:08:50,Regular,43.0,1,43.0
T001810,S0239,T03,M021,C0137,2025-07-18 06:08:50,Regular,39.0,1,39.0
T001811,S0380,T04,M008,C0319,2025-05-23 21:38:50,VIP,54.0,1,54.0
T001812,S0227,T03,M026,C0177,2025-05-31 18:53:50,Regular,45.0,1,45.0
T001813,S0264,T03,M035,C0275,2025-08-18 04:23:50,Regular,37.0,1,37.0
T001814,S0027,T01,M009,C0263,2025-08-25 02:08:50,Couple,81.0,1,81.0
T001815,S0056,T01,M005,C0512,2025-05-02 15:53:50,Regular,38.0,1,38.0
T001816,S0413,T05,M004,C0490,2025-08-25 09:23:50,Regular,42.0,1,42.0
T001817,S0251,T03,M022,C0222,2025-05-17 19:23:50,Regular,40.0,1,40.0
T001818,S0369,T04,M005,C0149,2025-08-29 13:23:50,Regular,38.0,1,38.0
T001819,S0460,T05,M026,C0463,2025-06-05 22:38:50,Regular,45.0,1,45.0
T001820,S0180,T02,M039,C0224,2025-06-10 15:53:50,Regular,42.0,1,42.0
T001821,S0127,T02,M040,C0206,2025-08-03 11:53:50,Regular,36.0,1,36.0
T001822,S0011,T01,M018,C0373,2025-07-27 14:08:50,Regular,36.0,1,36.0
T001823,S0134,T02,M027,C0479,2025-09-12 16:53:50,Regular,40.0,1,40.0
T001824,S0365,T04,M013,C0558,2025-08-11 18:38:50,Couple,70.2,1,70.2
T001825,S0491,T05,M036,C0062,2025-06-19 15:23:50,Regular,45.0,1,45.0
T001826,S0022,T01,M020,C0088,2025-06-27 12:23:50,Regular,39.0,1,39.0
T001827,S0442,T05,M016,C0411,2025-05-11 17:38:50,Regular,44.0,1,44.0
T001828,S0343,T04,M002,C0235,2025-08-26 08:08:50,Regular,37.0,1,37.0
T001829,S0494,T05,M023,C0125,2025-07-21 00:53:50,Regular,38.0,1,38.0
T001830,S0082,T02,M015,C0090,2025-07-14 06:08:50,Regular,37.0,1,37.0
T001831,S0250,T03,M028,C0378,2025-08-30 20:53:50,Regular,43.0,1,43.0
T001832,S0266,T03,M030,C0176,2025-05-21 10:38:50,VIP,57.0,1,57.0
T001833,S0163,T02,M031,C0499,2025-07-30 01:23:50,Regular,40.0,1,40.0
T001834,S0077,T01,M026,C0189,2025-08-14 21:08:50,Regular,45.0,1,45.0
T001835,S0240,T03,M027,C0263,2025-06-25 22:38:50,VIP,60.0,1,60.0
T001836,S0085,T02,M002,C0144,2025-07-31 02:38:50,VIP,55.5,1,55.5
T001837,S0429,T05,M024,C0296,2025-05-25 22:38:50,Regular,48.0,1,48.0
T001838,S0032,T01,M009,C0322,2025-05-08 12:53:50,VIP,67.5,1,67.5
T001839,S0230,T03,M035,C0102,2025-07-05 23:23:50,VIP,55.5,1,55.5
T001840,S0126,T02,M030,C0101,2025-08-13 21:53:50,VIP,57.0,1,57.0
T001841,S0337,T04,M029,C0217,2025-09-13 10:23:50,Regular,46.0,1,46.0
T001842,S0338,T04,M018,C0595,2025-06-08 10:23:50,Regular,36.0,1,36.0
T001843,S0063,T01,M013,C0164,2025-09-14 04:23:50,Couple,70.2,1,70.2
T001844,S0493,T05,M010,C0448,2025-06-13 23:08:50,Couple,68.4,1,68.4
T001845,S0352,T04,M004,C0403,2025-05-13 22:08:50,Regular,42.0,1,42.0
T001846,S0007,T01,M022,C0027,2025-06-02 01:53:50,VIP,60.0,1,60.0
T001847,S0358,T04,M023,C0219,2025-08-09 03:53:50,Regular,38.0,1,38.0
T001848,S0263,T03,M036,C0403,2025-08-16 13:23:50,Regular,45.0,1,45.0
T001849,S0490,T05,M018,C0005,2025-09-08 11:53:50,Regular,36.0,1,36.0
T001850,S0445,T05,M016,C0218,2025-08-06 08:38:50,Regular,44.0,1,44.0
T001851,S0465,T05,M019,C0540,2025-05-17 21:08:50,Regular,39.0,1,39.0
T001852,S0313,T04,M008,C0119,2025-09-02 22:38:50,Regular,36.0,1,36.0
T001853,S0200,T03,M021,C0165,2025-08-20 02:08:50,Couple,70.2,1,70.2
T001854,S0363,T04,M004,C0195,2025-08-22 18:23:50,Regular,42.0,1,42.0
T001855,S0223,T03,M035,C0038,2025-08-30 12:38:50,Regular,37.0,1,37.0
T001856,S0289,T03,M033,C0020,2025-08-04 08:08:50,Regular,40.0,1,40.0
T001857,S0285,T03,M017,C0383,2025-08-03 01:08:50,Regular,43.0,1,43.0
T001858,S0178,T02,M036,C0116,2025-09-23 15:23:50,VIP,67.5,1,67.5
T001859,S0299,T03,M038,C0588,2025-08-21 17:08:50,Regular,41.0,1,41.0
